oldcode,state,povrate60,hsspend_per_kid_68,hsspend_per_kid_72,socspend_per_cap72,age5_9_sum2,age5_9_injury_rate,age25plus_sum2,rate_5964,pop60,pct_urban_1960,pct_black_1960
40005,40,15.108691,17.227766,0,325.37076,1.3350066,18.690092,100.42162,8.7260036,58804,40.5,1.8
41001,41,44.386311,425.90775,0,334.95358,0,24.677952,104.89361,0,21584,37.299999,32
41002,41,34.467339,102.48865,112.9708,361.27747,4.177022,24.017878,95.177414,12.891167,81414,36.599998,26.299999
41003,41,66.087502,781.42072,970.11487,548.30481,0,9.4232941,107.6409,11.044842,11258,27.4,63.200001
41004,41,35.185333,167.15021,261.40259,314.85959,6.2477684,27.66869,108.28337,0,99446,54.400002,19.5
41005,41,63.072258,0,0,463.68463,0,18.234865,120.82402,15.979547,16608,38.700001,55.799999
41006,41,53.201092,0,0,333.38904,0,30,120.68277,14.411299,18000,41.299999,43.299999
41007,41,49.199001,0,0,272.1785,5.6360254,20.665426,85.096001,10.044194,44311,14.3,38.400002
41008,41,55.04887,0,0,194.40274,1.0350145,24.840349,59.192486,9.2558308,38636,16,49.5
41009,41,70.618179,0,0,394.54639,9.3344536,28.003361,112.85375,0,12387,0,66.900002
41010,41,40.236851,130.98183,149.31177,327.29929,4.6873536,22.584522,97.411369,6.3100243,216419,73.5,36.299999
41011,41,43.963779,0,0,323.42966,0,23.056822,139.56091,16.307894,35665,43.200001,21.200001
41012,41,46.753204,0,0,325.4064,3.465724,27.725792,134.17906,9.0334234,30934,32.200001,39.900002
41013,41,56.720463,189.59044,201.99567,346.40955,5.5643659,38.950562,125.39407,16.091398,34727,15.3,37
41014,41,71.085793,681.99359,148.18457,386.02875,0,22.071808,134.31573,3.886816,30009,13.3,68.199997
41015,41,62.052067,0,355.19427,411.81812,3.3684778,33.684776,156.37975,9.4108791,28194,19.5,51.099998
41016,41,53.399071,166.76683,197.00302,371.6734,1.6611296,21.594685,127.27713,11.798574,53339,24.799999,44.400002
41017,41,61.489559,0,0,332.56674,0,27.626854,132.16068,7.6610742,31519,20.200001,46.200001
41018,41,55.277756,286.13504,0,398.3765,9.2332687,18.466539,84.027596,0,24226,14.9,48.799999
41019,41,62.943707,0,0,321.48227,12.373175,30.932938,121.51031,7.8284016,15623,18.299999,58.200001
41020,41,62.725403,0,0,402.1106,0,59.928085,136.74872,18.450184,20523,16.799999,59.5
41021,41,51.624561,267.23114,328.36072,432.38742,.9672209,28.049406,107.25948,8.996851,85623,36.5,43.200001
41022,41,57.564926,0,0,328.14508,2.4124289,31.361574,106.47806,9.8096924,35911,43.700001,52.099998
41023,41,29.699339,38.471302,53.290527,334.16852,2.0690398,14.483278,103.52649,7.9564853,209299,63.700001,17.5
41024,41,36.141075,156.50047,398.21848,382.72733,3.9878769,15.951508,109.48279,7.0382881,44374,49.200001,29.6
41025,41,64.404961,0,0,473.89532,5.5154157,5.5154157,150.31259,7.3003359,17758,0,53.799999
41026,41,51.802616,169.54039,189.11404,311.38058,2.3294818,23.294819,82.971001,5.8099003,68638,24,26.700001
41027,41,66.561333,713.50439,0,536.48126,0,45.004501,133.00423,0,12038,0,62.200001
41028,41,50.330189,83.627083,152.44962,349.37369,0,33.742935,111.08202,18.642803,34363,20.4,39.799999
41029,41,37.785877,0,0,289.979,4.1311216,16.524487,91.191605,13.938253,39907,36.200001,27
41030,41,39.915009,191.45187,224.7962,285.74738,2.2384384,20.145947,127.74437,6.2433662,48102,36.799999,29.5
41031,41,73.319885,0,0,361.56088,5.3558993,21.423597,143.45102,10.323113,21909,16.4,65.800003
41032,41,33.397427,0,0,290.60059,2.3732677,18.986139,75.502541,14.054813,60935,44.799999,17.200001
41033,41,61.52948,0,1756.2021,430.97046,13.253811,13.253811,105.77347,29.291155,8839,0,61.599998
41034,41,64.48835,215.76401,226.3161,427.83218,6.0685134,36.411079,139.23512,7.5244546,31991,41.900002,54.900002
41035,41,63.829788,0,0,384.23557,0,12.427764,106.21017,13.854253,28945,24.4,48.400002
41036,41,46.719242,211.93994,0,375.41522,0,34.00975,111.84077,22.416498,29032,37,35.400002
41037,41,40.214817,0,0,305.013,2.3809524,14.285714,121.97709,24.727993,40982,21.5,10.7
41038,41,62.400871,54.331841,175.83252,446.74847,7.8331027,26.110342,125.11226,10.957704,68515,20.200001,60.099998
41039,41,29.768398,111.44902,135.94385,259.26199,0,21.577122,97.541054,0,46533,23.799999,10
41040,41,37.539818,158.9509,198.60625,669.54932,2.8909533,23.127626,123.42252,4.8782868,201865,69.400002,32.400002
41041,41,52.877747,0,0,319.85889,6.9681554,41.808933,115.97475,19.245573,14877,2,36.599998
41042,41,36.199947,61.541157,68.871925,365.37473,2.8547935,20.554516,106.52533,8.6911173,157032,36.099998,22.1
41043,41,52.538399,125.43835,592.67902,319.03192,2.287178,24.015369,97.635918,13.735792,76229,40.200001,46.700001
41044,41,39.39053,0,0,348.21451,3.6608582,14.643433,99.148132,5.0597043,30314,34,29.6
41045,41,72.459213,244.20621,0,408.3287,2.4800973,29.761168,104.94352,11.153868,41851,9.5,66.400002
41046,41,38.983356,143.97324,386.7059,342.54517,1.0642147,17.027435,105.00701,10.590977,79147,52,28.200001
42001,42,49.800041,0,0,301.98422,0,31.007751,147.0228,0,4912,0,.1
42002,42,26.245832,0,0,382.57028,6.3649673,19.094902,153.62421,12.965124,21935,65.400002,.1
42003,42,42.302032,0,0,373.0246,0,82.872925,148.99017,0,3404,0,.1
42004,42,46.381905,0,0,371.68008,0,34.077354,154.10992,0,9391,0,0
42005,42,31.55879,0,31.77713,327.82697,0,12.578616,86.365639,0,19963,52.700001,0
42006,42,24.779654,31.530815,37.29845,569.97565,0,19.071232,79.126656,4.3733053,34666,67.699997,0
42007,42,26.954422,0,0,404.33051,0,0,59.876823,0,6689,41.099998,0
42008,42,61.270493,3661.6716,2945.574,413.07074,0,168.70518,328.11713,0,1464,0,0
42009,42,19.472134,0,0,423.40958,0,13.91014,173.94296,0,8907,47.599998,0
42010,42,30.3132,0,0,326.78647,0,0,100.16276,0,3576,0,0
42011,42,46.345825,842.27008,904.7193,537.41547,0,30.835646,195.73334,11.574074,11683,0,0
42012,42,42.723507,0,0,387.55032,0,74.312607,155.48143,22.311468,7483,0,0
42013,42,28.204603,187.67268,420.31763,470.36136,0,0,131.36084,0,10933,56.400002,.1
42014,42,27.075272,0,0,438.99738,0,22.266756,130.92554,0,20864,69.599998,0
42015,42,52.058506,0,0,364.18701,0,31.842064,204.4623,21.450022,5552,0,.1
42016,42,25.987394,0,0,442.98212,22.197557,22.197557,150.01909,30.193237,4796,0,.1
42017,42,25.357403,0,0,478.63272,0,20.252481,130.36983,8.7673159,17051,75.300003,0
42018,42,42.428013,0,0,432.14508,0,0,137.59828,0,10577,0,0
42019,42,35.581596,0,0,379.69223,0,42.44482,168.70045,0,7083,0,0
42020,42,44.513073,2671.7488,2301.627,814.9826,0,0,144.3589,0,4870,0,.1
42021,42,44.026306,0,0,347.93829,0,25.654182,121.71283,27.412281,5474,0,0
42022,42,39.146801,0,0,360.05588,0,0,82.7295,24.437927,6380,0,0
42023,42,18.736952,0,0,495.62958,0,0,255.86577,0,10600,46.200001,.1
42024,42,44.658066,0,0,385.63062,0,34.458992,143.55316,0,4131,0,0
42025,42,38.788124,0,0,368.5097,0,23.679848,104.11786,0,9998,35.299999,0
42026,42,36.618816,0,0,398.7988,0,0,114.81056,0,7832,0,0
42027,42,25.843668,0,0,347.20557,0,0,147.12193,0,3475,0,0
42028,42,44.545601,0,0,438.89212,0,88.436874,211.31206,0,6303,0,0
42029,42,38.586327,0,0,288.45996,0,45.034901,91.745834,0,6908,0,0
42030,42,52.580982,0,0,315.1944,0,0,125.22029,0,4785,0,0
42031,42,22.355869,0,0,257.96765,0,0,102.77493,0,2421,0,0
42032,42,15.526875,54.717213,223.52132,1859.6268,0,46.314163,110.37528,0,13005,79.300003,0
42033,42,45.42561,0,0,396.55554,13.328002,0,171.71262,0,11137,0,0
42034,42,40.240589,0,0,350.44135,0,52.742615,103.75597,0,2611,0,0
42035,42,26.415094,0,0,324.61789,0,75.28231,151.26959,0,2010,0,.2
42036,42,46.442139,0,0,407.41089,0,0,166.58501,0,3976,0,0
42037,42,39.142235,0,0,269.28268,0,0,107.17069,0,1842,0,0
42038,42,34.529438,0,0,425.83649,0,20.060181,280.49033,0,9364,0,0
42039,42,28.06481,349.00797,554.70544,445.07419,0,0,160.58046,0,12304,46.099998,0
42040,42,16.380875,0,0,402.59381,0,36.686478,147.2464,0,17549,75.800003,0
42041,42,36.03112,0,0,320.32056,0,8.5346079,136.31245,0,12650,20.299999,0
42042,42,36.375134,0,288.17734,325.28818,0,75.604836,130.64494,0,4751,0,.2
42043,42,40.248714,0,0,410.56583,0,17.421602,208.02515,0,8379,0,0
42044,42,44.277107,0,0,336.66467,0,61.747452,70.342331,0,6048,0,0
42045,42,38.272686,0,0,435.85248,0,0,126.34409,0,6859,0,0
42046,42,25.09133,0,0,305.01144,0,33.91637,100.08757,13.04121,12457,38.5,.89999998
42047,42,54.240482,0,0,413.91321,0,82.884377,252.76462,0,2671,0,0
42048,42,45.865368,0,0,422.04761,0,0,223.94745,0,5362,0,0
42049,42,16.816246,13.073406,49.686356,523.9469,1.0835645,17.337032,106.64893,3.250447,87137,76.900002,.2
42050,42,34.933773,0,0,349.1459,0,33.607796,81.321014,35.087719,9026,0,.2
42051,42,16.27631,58.457794,75.327103,419.40674,0,28.892456,97.650124,0,58273,72.900002,1
42052,42,29.651726,81.901497,100.52668,356.48563,0,26.378263,132.43321,23.809525,6221,0,0
42053,42,28.652945,0,0,407.08475,0,28.490028,226.81058,0,5023,0,.40000001
42054,42,45.928459,520.43561,725.79913,553.93561,0,46.412327,129.58112,0,13720,24.4,0
42055,42,32.527473,0,0,417.0733,0,39.308178,163.66612,0,4566,0,0
42056,42,63.482952,3131.6819,3470.1433,831.4613,6.2869358,56.58242,225.81859,20.525452,5831,0,.1
42057,42,41.353176,0,0,391.81879,12.987013,51.948051,111.88464,54.37738,12018,25.200001,0
42058,42,15.718985,0,0,355.62881,0,38.986355,102.75381,61.387356,4256,64.800003,0
42059,42,33.900146,0,0,302.47672,0,108.87316,55.551147,0,2768,0,.40000001
42060,42,65.247749,2177.8774,2527.0254,833.28491,0,38.654812,191.77684,0,4529,0,.2
42061,42,28.892099,0,0,332.31918,0,43.975372,186.08736,0,9056,42.299999,0
42062,42,40.078411,0,0,429.27371,14.522219,14.522219,167.30879,0,11307,0,0
42063,42,28.2623,0,0,472.62366,0,40.461258,148.06345,0,10652,7.1999998,.1
42064,42,24.823223,0,0,374.10355,0,46.670815,213.38148,16.852039,8089,54.200001,.1
42065,42,36.622585,0,0,317.3938,,,,0,983,0,.2
42066,42,28.707273,0,0,398.52249,0,26.270853,116.11177,0,18163,52.900002,.40000001
42067,42,39.091957,0,0,257.95587,0,36.049026,108.45007,0,2599,0,0
42068,,,,,,,,,0,,,
43001,43,27.521513,132.37733,65.564339,372.93781,3.746511,20.60581,91.935699,4.7167587,59151,53.400002,3.3
43002,43,38.515381,0,0,357.72354,4.2753315,25.651987,134.96251,7.4205995,23198,45.200001,11.9
43003,43,41.336311,0,0,407.4765,0,8.549201,90.795021,17.433752,10771,26,3
43004,43,67.68576,0,0,346.04868,0,0,111.62998,0,7780,0,5.8000002
43005,43,32.397243,61.385246,0,346.95187,1.65898,23.225721,99.279869,0,57918,37.900002,4.8000002
43006,43,37.226395,243.49454,542.27759,365.15686,1.7016352,18.717987,82.527435,0,37924,42.299999,5.1999998
43007,43,59.198414,0,915.54211,640.59625,0,13.006438,156.89638,0,28256,22.200001,.89999998
43008,43,45.57476,0,0,384.33801,0,24.216007,128.98387,20.729685,8629,0,2.3
43009,43,49.849812,124.70379,0,431.67282,0,13.337482,115.66521,0,23758,15.4,13.5
43010,43,40.776512,193.36119,179.61383,343.41116,0,7.3471785,125.92822,15.96424,41640,26.200001,1
43011,43,38.191547,0,0,328.26047,5.2015605,15.604681,70.313141,35.014004,9350,0,6.5999999
43012,43,52.486771,0,0,404.33768,0,0,114.14113,19.091257,9753,28.1,13.4
43013,43,66.515312,556.91522,132.42867,526.66583,0,9.6974401,180.12712,8.4602365,19186,0,1.6
43014,43,66.346283,0,0,425.96014,0,67.62468,100.24644,0,7387,0,2.3
43015,43,58.241901,149.39125,0,340.42401,3.904115,7.8082299,136.11438,13.031013,23365,27.6,3
43016,43,34.896221,0,0,335.245,0,15.538084,110.9841,5.3061657,28578,56,3.5
43017,43,57.209366,0,0,489.13831,0,8.2542305,117.28683,10.979359,14417,0,24.4
43018,43,63.975964,0,0,364.67419,4.1035743,12.310722,138.54189,0,18577,24.4,0
43019,43,25.906895,91.848122,124.84947,567.823,1.3962464,17.313454,105.51492,7.8017855,399694,87.699997,19.1
43020,43,53.666668,0,0,388.34302,0,24.289532,149.49338,20.911753,8412,0,6.4000001
43021,43,54.155598,0,793.86176,736.10352,0,9.1844234,122.87668,16.700068,10602,0,2.5999999
43022,43,42.767162,70.073257,80.297852,428.21222,0,15.155534,103.71009,27.609056,18786,26.700001,7.1999998
43023,43,51.769417,0,0,488.91577,0,6.8212824,125.59647,5.5481582,29579,42.299999,14.8
43024,43,76.995834,232.16267,0,494.92685,8.0791759,24.237528,104.35503,4.7214355,24791,0,68.900002
43025,43,72.851486,0,0,446.01047,0,21.423981,161.67967,10.475592,13393,0,0
43026,43,42.272221,0,0,335.30612,3.6888118,33.199306,138.97191,5.8153057,25773,19.200001,8.8999996
43027,43,48.752739,31.862593,0,431.50217,2.4389648,19.511719,134.62755,11.248594,44409,40.099998,21.5
43028,43,50.811493,0,0,430.44269,0,20.433184,125.2118,7.9668579,22399,29.5,17.9
43029,43,55.491913,158.40349,0,312.4498,6.6979237,20.093771,118.49711,0,13017,0,1.4
43030,43,43.76041,0,0,289.75876,4.4334102,0,110.11231,0,42552,27.9,2.5
43031,43,65.609932,0,0,536.29291,0,37.999695,175.61024,25.100401,11282,0,.1
43032,43,35.250809,212.19704,340.58847,384.60022,0,11.187184,97.865875,15.475085,33755,64.300003,6.1999998
43033,43,28.287109,190.23315,240.78369,423.12112,.4263047,18.757406,114.94266,1.3165864,238124,79.199997,19.9
43034,43,71.903435,0,0,357.69608,0,0,105.88587,20.678246,7912,0,1.3
43035,43,67.290565,0,0,423.57077,0,37.343044,103.56552,14.934289,21441,15.5,39
43036,43,59.366192,374.96286,0,462.26883,5.5580258,22.232103,105.17429,8.9461441,17402,24.799999,6.1999998
43037,43,48.591255,0,0,330.73328,0,7.7565479,100.78726,5.4466233,31167,10.2,3.4000001
43038,43,68.499542,312.66885,0,467.93936,10.098969,15.148455,117.60291,15.842839,24055,23.200001,61.299999
43039,43,55.300232,0,0,406.05576,5.7636886,40.345821,88.856903,0,15982,24.5,10.6
43040,43,43.102901,0,0,455.56738,0,23.894863,161.149,8.3794203,22156,41.900002,14.9
43041,43,48.391376,78.68425,0,402.17261,0,16.33053,119.21615,13.947001,12068,0,5.3000002
43042,43,59.508804,393.19681,0,485.28656,0,17.346054,145.89888,0,4614,0,7.5999999
43043,43,44.327297,0,0,400.07596,0,36.234509,127.78787,0,11116,25.1,5
43044,43,68.687981,0,0,374.04495,0,13.672409,105.05064,37.750095,9079,0,.40000001
43045,43,40.419819,0,0,366.15799,0,12.129053,125.067,0,21312,21.200001,4.3000002
43046,43,62.728802,0,0,419.39752,8.4595213,8.4595213,132.85188,0,10739,0,1.3
43047,43,29.428223,82.316704,40.943321,460.19397,.42008686,13.862866,95.491943,7.4011278,251941,68.900002,9.1000004
43048,43,66.771156,0,0,473.0965,13.93534,41.806019,137.8723,0,9570,0,23
43049,43,67.586044,208.96268,0,492.41873,0,37.78754,140.89539,20.911753,22222,17.299999,37.799999
43050,43,42.673805,0,0,366.82718,0,17.143837,115.1367,5.7058086,28254,28.700001,1.8
43051,43,55.050423,0,0,371.74976,0,11.619801,134.83224,0,6247,0,1.9
43052,43,45.910648,1816.4226,1639.2118,429.85895,4.7746372,28.647823,142.51292,7.1377587,23822,28.6,13.2
43053,43,35.985359,0,0,389.39917,4.421062,17.684248,107.57759,0,23810,37,1.9
43054,43,44.096298,162.72597,0,315.64606,5.5673089,27.836544,114.90678,0,33405,45.5,5.3000002
43055,43,58.589363,0,0,413.73511,0,27.50729,81.675232,9.7012033,18187,0,6.9000001
43056,43,56.225403,1354.1592,2295.479,434.81607,0,24.865313,121.16928,0,11943,0,1
43057,43,45.020657,48.041855,117.16915,447.05768,0,12.789359,96.950737,0,61139,61,34
43058,43,48.485706,0,0,390.19244,0,27.138269,97.367035,6.788866,21197,19.6,6.4000001
43059,43,42.570164,0,0,414.44022,0,32.100666,131.89644,0,17235,37.599998,11.7
43060,43,37.489689,0,0,409.36533,0,12.205542,106.13525,7.669888,41565,49.299999,20.1
43061,43,65.37944,0,0,333.09256,0,0,131.38754,0,5205,0,5
43062,43,55.429951,0,0,340.37912,3.9655788,11.896736,125.32201,20.366598,23387,17.799999,3.9000001
43063,43,36.424427,59.34779,0,277.8548,0,19.443323,84.708817,2.9981411,56362,47.599998,19.299999
43064,43,43.173759,0,0,223.35483,0,0,139.82925,0,3388,0,8.5
43065,43,65.864433,444.18912,0,417.06955,0,6.874742,119.41676,10.780509,13944,0,2.0999999
43066,43,42.255657,278.08344,371.95035,429.66162,0,24.916351,126.3609,0,27139,42.099998,11.9
43067,43,64.093567,0,0,399.56613,0,20.27301,136.08975,0,14557,19.200001,.5
43068,43,58.104736,0,0,447.71667,0,41.152264,208.15685,0,5217,0,3.5999999
43069,43,61.969593,0,0,462.93057,0,0,93.955528,0,4407,0,.1
43070,43,41.806515,0,0,463.70639,0,16.286646,96.05571,0,12208,0,.2
43071,43,49.791721,868.88489,1106.8843,521.02966,0,9.0546904,96.84626,0,29141,26.700001,1.8
43072,43,52.024658,0,0,399.94128,0,18.901806,120.10587,10.058338,15655,22.1,4
43073,43,35.735519,126.05583,208.84236,448.77548,0,15.051929,101.33557,3.6734993,40128,36.299999,4.0999999
43074,43,42.915337,0,20.455437,350.58038,0,6.2414179,113.23564,0,27368,33.700001,17.5
43075,43,36.50462,278.80499,330.06824,304.03043,0,13.344997,87.950172,6.198091,52568,43.200001,13.6
43076,43,69.402985,167.99892,0,535.73364,0,38.421429,148.20406,8.9798851,15567,0,0
43077,43,51.766903,902.00415,1182.6958,520.38226,0,52.246605,88.698944,0,5906,0,0
43078,43,49.976883,0,0,306.65805,3.0413625,21.289537,95.184753,6.4850845,24174,11.9,.80000001
43079,43,32.977257,94.558212,0,439.40598,2.6185894,18.475603,100.78448,5.5760007,627896,87.800003,36.299999
43080,43,47.098923,0,0,347.94308,8.410429,16.820858,101.23359,15.547264,12629,0,5.0999999
43081,43,56.135769,0,0,443.03046,0,15.620119,125.56548,0,7690,0,3
43082,43,29.291952,0,0,289.13852,0,11.546296,111.73388,5.4377379,115236,47.200001,2.2
43083,43,40.936115,50.838642,0,343.98834,1.2699542,7.6197248,90.387054,4.3698654,35757,21.799999,11.4
43084,43,58.501389,203.75323,0,380.05142,0,25.547678,102.49834,32.335552,28157,18.5,39.200001
43085,43,49.514565,0,0,317.31522,0,22.386389,154.5433,32.808399,4988,0,16.9
43086,43,37.689232,0,0,305.68704,0,7.4008288,139.34554,11.052166,15271,21.299999,0
43087,43,55.35672,0,0,282.83179,0,0,130.49026,0,8472,0,0
43088,43,63.655243,0,0,366.37573,0,0,105.72687,42.735043,3852,0,.80000001
43089,43,46.605423,0,0,371.26688,0,25.790289,116.59082,14.046917,22924,39,4.8000002
43090,43,35.669434,373.29276,7.6549201,384.50421,0,11.570559,118.62224,5.4680667,64800,46.099998,3.9000001
43091,43,57.911758,0,0,326.73837,0,16.539862,98.690315,12.790996,12066,0,1.7
43092,43,45.525177,0,0,431.36124,0,26.196297,134.18854,26.343519,24193,20.299999,7.1999998
43093,43,54.603611,0,0,385.99777,0,6.2355804,79.29467,0,15975,29,2.7
43094,43,40.881428,86.033485,68.538918,322.41306,3.9010689,11.703207,74.782379,6.1387353,26110,27.6,20
43095,43,39.085758,75.661819,0,302.51196,8.4160919,16.832184,88.140976,6.2328596,27673,38,14.9
44001,44,46.329079,0,0,489.75638,7.1517968,14.303594,127.51722,6.0277276,27770,49.599998,29.700001
44002,44,11.11443,0,0,219.43405,0,15.525539,95.286667,0,13407,82.800003,2.0999999
44003,44,34.964283,0,0,364.42563,6.833168,23.916088,92.286453,0,40072,50.599998,17.700001
44004,44,35.881348,0,0,439.74164,0,0,104.83233,0,7098,56,4
44005,44,19.961271,0,0,598.00659,0,54.774513,99.300476,0,6197,0,.30000001
44006,44,16.511387,0,0,389.50925,0,68.775787,178.54593,0,1983,0,.2
44007,44,54.427505,0,0,418.31622,8.3015108,24.904533,132.57268,7.4008288,18559,33.299999,1
44008,44,46.795242,0,104.53925,442.01721,7.7243938,92.692726,198.44881,0,13801,0,21.4
44009,44,32.473427,0,0,307.87912,0,12.963443,100.40778,0,9129,42.599998,4
44010,44,39.760216,44.114548,0,436.01221,0,24.050024,153.59724,0,4108,0,.5
44011,44,55.643322,146.74425,264.0036,528.49225,0,60.627495,150.26392,9.9088383,17118,55.799999,31.299999
44012,44,28.774149,101.73845,0,511.89618,30.275507,0,177.83525,0,5885,64.300003,4
44013,44,46.448452,443.17505,539.64899,335.48138,4.0950041,20.475021,108.21906,5.7890472,23584,58.099998,2.3
44014,44,33.70319,16.406681,18.485868,254.54231,4.4553685,20.049158,75.154549,7.2995367,93989,65.800003,11.3
44015,44,34.761894,82.717445,88.114174,387.69839,2.2201314,13.426508,110.88302,5.7940063,686409,93.400002,6.5999999
44016,44,38.207806,0,0,456.61902,0,30.65604,176.14883,0,3664,0,2.8
44017,44,27.299999,0,0,103.31081,0,0,35.951824,0,1000,0,0
44018,44,41.381565,0,0,625.27448,0,60.357315,163.31798,0,10859,0,3.4000001
44019,44,38.847237,65.508873,71.468163,626.75714,0,18.178789,100.10198,5.3316274,60534,59.700001,24
44020,44,22.800526,76.060226,0,228.83946,2.0738571,23.503712,79.056755,0,76822,58.700001,12
44021,44,39.555264,99.46978,146.01888,311.16595,1.6574677,28.17695,85.037491,7.4738417,45065,86.699997,20.799999
44022,44,44.9589,296.83954,0,325.94986,0,0,101.15408,25.290844,6351,73.699997,.69999999
44023,44,36.553814,0,0,435.81247,0,88.534752,154.13802,0,3640,0,5.3000002
44024,44,53.072559,85.461296,0,357.56403,0,11.936023,124.52029,0,8300,75.699997,.1
44025,44,36.583847,0,0,571.22693,0,16.077171,137.1228,17.406441,24744,68.599998,3
44026,44,53.361935,0,0,525.94159,0,30.407459,172.50238,0,11422,0,31.299999
44027,44,33.541462,0,0,565.38,0,0,131.28996,18.684605,9205,0,1.8
44028,44,54.190567,0,0,407.39304,0,15.331937,134.02818,9.1424389,17124,60.900002,15
44029,44,34.173229,0,0,210.61971,0,20.915033,104.96049,7.1592212,16752,53.400002,5
44030,44,32.77533,0,0,550.72394,0,79.501785,120.60928,0,7945,0,0
44031,44,59.036705,164.60513,222.64166,371.99789,1.2835763,13.69148,93.434151,12.567945,151454,77,.60000002
44032,44,48.055946,0,0,557.7052,0,0,211.10942,0,7793,48.400002,38
44033,44,18.318825,0,0,329.039,0,0,123.53022,0,7807,0,.30000001
44034,44,45.569099,48.627579,44.02076,520.81506,4.1077886,12.323365,138.53178,13.616558,24327,17.299999,29.700001
44035,44,33.274746,368.02905,0,190.98807,0,23.393637,86.619148,13.333333,9121,32.900002,4.1999998
44036,44,31.618887,0,0,235.90712,12.168411,42.589439,81.899277,0,10679,0,22.1
44037,44,49.753223,0,0,492.67184,0,27.515993,111.58826,11.494253,32813,43.799999,25.700001
44038,44,33.511906,0,0,545.67603,0,0,246.44315,0,8443,76,6.1999998
44039,44,24.02442,0,0,456.71741,0,14.947683,106.17561,0,8369,36.700001,1
44040,44,31.19396,0,0,256.29364,0,39.619652,162.06288,0,6384,42.599998,4.5999999
44041,44,20.86743,0,0,483.65402,0,0,161.39713,0,3666,0,.1
44042,44,39.964203,1215.0649,906.0813,643.49048,0,27.487631,222.61278,16.567263,12334,51.099998,2.5999999
44043,44,33.588139,0,60.247532,425.91272,1.4793228,16.272551,69.905991,4.3871193,41791,42.5,10.7
44044,44,38.660839,0,0,504.9653,0,0,129.02008,28.344671,6458,50,8.5
44045,44,41.850056,0,0,377.70157,0,21.241945,160.12811,7.7483339,18801,39.099998,24.9
44046,44,32.120056,78.991249,405.034,442.7937,0,18.023863,116.20294,0,19515,78.800003,2.0999999
44047,44,42.021057,0,16.364588,538.5863,0,33.145508,170.69485,41.356491,12133,28.799999,0
44048,44,39.935413,0,0,1044.8621,0,44.863167,197.54277,0,3725,0,.1
44049,44,29.802086,88.720245,102.40421,404.53241,0,18.410273,129.92485,0,23029,58,3.8
44050,44,37.29586,0,0,235.57475,0,15.950053,75.991241,0,24441,38.400002,5.4000001
44051,44,47.860016,0,0,566.45441,0,0,289.24026,0,4232,0,8.1000004
44052,44,10.810811,0,0,252.86673,0,0,74.593468,0,4818,80.800003,4.6999998
44053,44,26.206575,0,0,231.5547,0,0,121.67244,0,4346,79.900002,3
44054,44,39.152287,0,0,345.65878,11.55268,0,160.31146,13.408421,10549,0,8.3999996
44055,44,40.77977,0,0,179.88335,0,22.650057,125.66246,0,2868,0,.30000001
44056,44,25.784512,0,0,428.20358,0,0,156.21851,24.764734,6507,71.300003,.89999998
44057,44,18.803104,19.684498,38.953739,422.02835,2.5080442,17.630075,85.182526,6.4060063,952957,97.5,14.5
44058,44,34.990509,66.993065,217.9489,355.78055,0,17.889088,130.36502,7.3616018,19575,64.800003,5.5
44059,44,35.537254,0,0,272.61224,0,34.36869,106.61928,19.864918,13020,58,1.9
44060,44,52.94426,0,0,644.05725,0,0,214.06729,0,5728,0,14.2
44061,44,26.140619,38.047508,77.728287,465.69168,3.477263,18.25563,66.668312,4.3301291,47590,64.900002,6.0999999
44062,44,51.285736,0,72.378792,449.05414,0,20.81743,185.70102,7.7375426,21001,59.5,13.5
44063,44,42.241379,0,0,529.14105,0,0,209.00783,0,4988,0,5.1999998
44064,44,68.407837,0,0,352.93506,0,16.151175,131.79015,11.712345,10068,56.5,.5
44065,44,34.301804,0,0,616.9212,0,0,186.31139,43.744534,4457,0,4.8000002
44066,44,56.33984,0,0,438.89438,0,31.533306,149.23329,0,14025,48.299999,.1
44067,44,39.023655,0,0,741.60126,0,24.042315,208.44565,0,20110,56.900002,1.8
44068,44,17.687208,0,56.379089,230.65105,2.8237154,31.060869,80.763596,5.5788007,91717,92.599998,5.3000002
44069,44,36.898396,194.31029,146.29108,364.20978,0,0,218.3053,0,2254,0,.30000001
44070,44,39.347733,0,0,429.90115,3.8109031,30.487225,135.4865,3.886816,44053,50.900002,23.6
44071,44,29.504967,84.799362,139.06473,280.23676,2.001385,13.609418,91.27478,7.1178551,315040,89.199997,2.7
44072,44,35.757881,32.490589,33.33366,643.22089,0,0,176.68094,0,16608,45.299999,.69999999
44073,44,57.411732,0,0,564.2821,7.6775432,30.710173,192.15956,15.248551,21987,32.5,32.700001
44074,44,47.927975,0,0,569.52258,0,17.663683,207.14053,9.1675835,23972,30.799999,10.2
44075,44,52.5,58.656887,57.257122,530.84137,0,25.503698,165.41757,9.5565748,20816,17.799999,14.1
44076,44,34.237415,0,0,418.16833,0,20.751194,166.97278,0,7970,35.5,4.8000002
44077,44,30.612577,0,0,322.67929,0,20.13693,164.19545,0,12315,30.5,7.1999998
44078,44,40.710209,94.7136,647.83032,710.09045,0,0,125.63603,60.386475,3154,0,8.6999998
44079,44,44.780468,0,0,314.2218,.81925577,18.023628,58.000729,3.2795486,40853,39.900002,20
44080,44,46.131126,0,0,429.37253,0,20.251114,109.90669,0,5079,13.8,7.6999998
