town,t,treatment,x1,x2,after,y
384,3,0,.61810601,2.9012711,0,.86989921
384,4,0,.26685911,2.1487136,0,.81089127
384,5,0,.77623224,3.0824115,0,1.6187135
384,6,0,.062212385,3.2560956,1,1.3163556
384,7,0,.82071447,3.6051428,1,.47273764
384,8,0,.30304208,1.9788134,1,.72378772
384,9,0,.77676344,5.2690091,1,2.763361
384,10,0,.20854634,3.9249141,1,.84074706
385,1,0,.97713429,4.6225672,0,1.6775299
385,2,0,.83963102,1.7242897,0,.22000284
385,3,0,.94885564,4.1999545,0,.84713006
385,4,0,.40624732,1.4211868,0,-.1874716
385,5,0,.52583271,3.8170843,0,1.4509602
385,6,0,.095081285,1.5902225,1,.89793152
385,7,0,.23612899,2.4177167,1,1.3227936
385,8,0,.038764767,4.6961975,1,1.8718742
385,9,0,.05070664,3.6302052,1,1.035144
385,10,0,.41551659,3.8513525,1,1.2187794
386,1,0,.83894557,.20854706,0,.17948881
386,2,0,.89068604,4.9080906,0,1.8038214
386,3,0,.059722006,3.4462991,0,2.0015419
386,4,0,.819956,3.7086065,0,2.2095594
386,5,0,.13857028,3.4363534,0,1.351208
386,6,0,.18775122,1.4235756,1,.47386926
386,7,0,.015048653,2.8048434,1,1.4397341
386,8,0,.67852896,2.6825535,1,2.3415585
386,9,0,.42829692,2.7166936,1,1.1009294
386,10,0,.54257685,2.1008658,1,.63572764
387,1,0,.42622691,2.5373313,0,.8822158
387,2,0,.42544287,3.156163,0,1.5038739
387,3,0,.92062861,4.0256863,0,1.3216779
387,4,0,.97766089,3.0356722,0,.78985882
387,5,0,.46720406,3.6548154,0,1.4790658
387,6,0,.94080049,2.806426,1,.48701346
387,7,0,.79260921,2.6736629,1,.11322924
387,8,0,.81123871,3.2627397,1,1.1392041
387,9,0,.89398849,1.7314841,1,1.1333958
387,10,0,.16254035,2.9077954,1,.56317508
388,1,0,.13661313,1.2725885,0,.85986507
388,2,0,.20579794,2.5509534,0,1.3877686
388,3,0,.42831603,1.6318798,0,1.0575253
388,4,0,.88332397,4.3341193,0,2.0666683
388,5,0,.85824114,4.0986681,0,.81369323
388,6,0,.97606748,1.3928477,1,.14939921
388,7,0,.93357873,3.6689479,1,1.5352044
388,8,0,.58412367,3.5607009,1,.55519378
388,9,0,.36701128,2.3194721,1,1.8489848
388,10,0,.8494885,3.9422896,1,1.8235292
389,1,0,.083607309,3.785254,0,2.1861753
389,2,0,.54324794,3.2166283,0,1.2821338
389,3,0,.76425874,3.096499,0,1.3837591
389,4,0,.41980222,2.2735095,0,.66155505
389,5,0,.89866757,3.0234034,0,.65110898
389,6,0,.11893058,3.1688013,1,1.2521278
389,7,0,.80465901,3.1106184,1,1.6701583
389,8,0,.28475335,2.5907009,1,.97822279
389,9,0,.42380902,2.6365316,1,1.3879957
389,10,0,.16533852,2.3082359,1,.78768045
390,1,0,.22362617,2.392406,0,1.2060071
390,2,0,.58214021,3.9226522,0,1.0015787
390,3,0,.7496779,1.7526238,0,.47832736
390,4,0,.95661604,3.0272601,0,.40515354
390,5,0,.77936256,3.6679757,0,.73546511
390,6,0,.66722041,1.9577726,1,.41841483
390,7,0,.8788451,2.6585326,1,.32912087
390,8,0,.24999215,3.8402987,1,1.6139873
390,9,0,.35084134,2.428273,1,.81926298
390,10,0,.16855179,2.4101608,1,1.6412408
391,1,0,.5059877,2.6223552,0,.89827603
391,2,0,.54876626,2.3091822,0,1.392756
391,3,0,.65608251,1.1372638,0,.35166109
391,4,0,.88293183,3.4686677,0,1.3811125
391,5,0,.60807389,3.7790689,0,1.0036958
391,6,0,.71029764,2.3254812,1,.98197961
391,7,0,.60899264,3.0553718,1,.71624434
391,8,0,.38966262,2.0117469,1,.53077382
391,9,0,.99472129,4.4968543,1,.51225382
391,10,0,.70001137,2.5315824,1,.59303778
392,1,0,.14606793,2.4259105,0,1.258476
392,2,0,.70352095,3.9691556,0,1.5406057
392,3,0,.90570283,1.9106781,0,.50344336
392,4,0,.48675025,4.0171404,0,.65612787
392,5,0,.57957405,2.1374936,0,1.1880479
392,6,0,.19024596,2.8337324,1,.83372104
392,7,0,.24778418,2.0735612,1,.70907736
392,8,0,.16370243,3.1597357,1,1.9280372
392,9,0,.020396238,3.9609993,1,2.0029149
392,10,0,.56906033,3.3185031,1,1.4395924
393,1,0,.39883131,1.5311338,0,1.0754277
393,2,0,.81086385,4.6591792,0,2.138356
393,3,0,.1410718,3.8516395,0,.73751009
393,4,0,.67130947,2.6428585,0,.55725992
393,5,0,.73117721,2.1514876,0,.63997465
393,6,0,.8433392,2.7845216,1,1.605898
393,7,0,.37872398,3.8262835,1,1.218534
393,8,0,.21643364,1.1984273,1,.37659833
393,9,0,.021998998,2.1242795,1,.82912093
393,10,0,.32576972,2.2286103,1,1.5622625
394,1,0,.74435925,2.0362525,0,.551467
394,2,0,.48181009,1.986816,0,.78513467
394,3,0,.76941735,2.3184743,0,1.2789557
394,4,0,.3588998,3.3525712,0,.27004105
394,5,0,.12526304,1.5437062,0,.64272618
394,6,0,.22250231,2.8682115,1,.97443485
394,7,0,.86509657,3.6937621,1,.90407568
394,8,0,.8711521,2.731185,1,.89608431
394,9,0,.29331997,3.072192,1,1.41574
394,10,0,.669137,5.7526994,1,2.4159226
395,1,0,.28295672,1.2100195,0,.92857623
395,2,0,.6829415,3.6687765,0,1.339501
395,3,0,.2205417,2.5659456,0,1.2662785
395,4,0,.54573137,2.1592095,0,.56869191
395,5,0,.19111499,1.5011498,0,1.1687005
395,6,0,.66263115,2.2258012,1,.9482947
395,7,0,.42869169,4.0586848,1,1.5889051
395,8,0,.46043408,2.8593073,1,.78513587
395,9,0,.99678701,1.5189314,1,.88989156
395,10,0,.15987816,4.7195988,1,2.0868053
396,1,0,.79317027,1.8671908,0,.86552203
396,2,0,.69477522,.92270929,0,-.23639013
396,3,0,.020883042,2.9227669,0,2.2249863
396,4,0,.22639905,5.0349941,0,1.862946
396,5,0,.2380016,4.06985,0,2.2969103
396,6,0,.24786389,3.2007875,1,.7891258
396,7,0,.15922658,3.0846002,1,2.4165049
396,8,0,.42440918,1.9047644,1,.70230204
396,9,0,.56654179,3.3077774,1,.70840937
396,10,0,.85319406,2.4496486,1,.37191993
397,1,0,.021934204,3.6093092,0,1.2180742
397,2,0,.26828212,4.0131645,0,.93209517
397,3,0,.71157938,2.9450116,0,1.2784964
397,4,0,.59600288,3.012358,0,.80256438
397,5,0,.86967278,2.2797086,0,.8845287
397,6,0,.70412558,2.4847152,1,.69747907
397,7,0,.98386413,3.3308871,1,1.3253391
397,8,0,.47914198,2.0608556,1,.3134594
397,9,0,.3938553,3.8401649,1,2.1016886
397,10,0,.47130293,1.4637303,1,.91537631
398,1,0,.61924386,4.009552,0,1.1022094
398,2,0,.91076541,4.3402109,0,1.1399277
398,3,0,.76290494,1.9998232,0,.59969646
398,4,0,.76091003,3.5029268,0,.48874518
398,5,0,.37098119,1.5537964,0,1.1629986
398,6,0,.48026848,3.885922,1,1.5343585
398,7,0,.49565822,2.809376,1,1.3467883
398,8,0,.25013378,1.7740763,1,1.1704696
398,9,0,.85108107,5.1797976,1,1.7972096
398,10,0,.5467391,4.6452065,1,1.9103502
399,1,0,.12930624,2.0787964,0,1.1134328
399,2,0,.33405972,3.4315646,0,.92982388
399,3,0,.53116757,2.5057013,0,1.0520047
399,4,0,.57417279,5.3017311,0,.8448028
399,5,0,.86101931,3.5226712,0,1.6082351
399,6,0,.56431001,4.2392297,1,2.0255823
399,7,0,.50282621,3.3168464,1,1.293651
399,8,0,.54574752,.97436583,1,-.1233131
399,9,0,.018891636,1.9721614,1,.51506007
399,10,0,.021786375,2.830409,1,1.3527111
400,1,0,.11560088,3.4082365,0,1.4594295
400,2,0,.12695283,4.3701992,0,1.63412
400,3,0,.092105351,2.0554724,0,2.2246675
400,4,0,.67807728,5.1673894,0,2.2351279
400,5,0,.67948842,4.2744021,0,1.7109419
400,6,0,.35234675,1.1448748,1,.46705297
400,7,0,.88966542,2.185473,1,.58668345
400,8,0,.015375768,3.307363,1,1.2823049
400,9,0,.11562722,3.4423177,1,1.2907734
400,10,0,.23490615,3.8454912,1,2.357141
401,1,0,.99426329,1.1768343,0,-.018638745
401,2,0,.99414313,3.0233636,0,.96097338
401,3,0,.10942707,3.6157122,0,1.6962104
401,4,0,.98246157,4.2662306,0,-.10482069
401,5,0,.339017,4.5320058,0,2.0216525
401,6,0,.93975133,4.1599426,1,1.5193076
401,7,0,.22321901,3.8394103,1,1.9312761
401,8,0,.038257763,3.3569412,1,1.3607831
401,9,0,.36000711,2.0863001,1,.22115864
401,10,0,.82723564,1.5352254,1,1.049123
402,1,0,.54286814,2.4878681,0,1.150508
402,2,0,.40071455,2.6666596,0,2.139394
402,3,0,.16814376,1.8188162,0,.12052598
402,4,0,.95132291,3.1569095,0,.97940391
402,5,0,.495776,2.9512799,0,.89289474
402,6,0,.94081223,3.4880402,1,.8660996
402,7,0,.85900742,1.3844655,1,.61958987
402,8,0,.59080756,5.4951439,1,2.1268229
402,9,0,.39360061,.75100732,1,.54726046
402,10,0,.32807186,2.3277194,1,1.7351228
403,1,0,.35403281,1.5890046,0,1.0320159
403,2,0,.89217162,3.0503912,0,1.0705518
403,3,0,.68492961,3.8608656,0,1.5236164
403,4,0,.19275376,3.3023677,0,1.8524268
403,5,0,.47300667,3.6986024,0,1.3502973
403,6,0,.43010077,3.6376309,1,1.7171561
403,7,0,.33328512,3.1089697,1,.80565321
403,8,0,.9514299,3.5720382,1,1.0535214
403,9,0,.4083066,3.4653144,1,.7582677
403,10,0,.88296479,2.9756718,1,1.122713
404,1,0,.089715853,3.5726917,0,1.4063143
404,2,0,.75223839,2.0803926,0,1.1055123
404,3,0,.63835531,2.4540334,0,.66963166
404,4,0,.48250195,3.6224051,0,.081100605
404,5,0,.85333955,4.6003175,0,1.6153082
404,6,0,.2191866,2.952637,1,1.270753
404,7,0,.64750701,3.217263,1,1.3648559
404,8,0,.66811496,1.8934505,1,.62762409
404,9,0,.33504006,3.0195615,1,.76561838
404,10,0,.78014541,2.1542916,1,1.6777613
405,1,0,.92389917,2.6704779,0,.50489795
405,2,0,.93910366,2.9288399,0,1.7015322
405,3,0,.036174498,3.4920282,0,1.2684653
405,4,0,.68393219,3.0974014,0,.72967464
405,5,0,.39865032,4.6176076,0,1.3125191
405,6,0,.15992585,2.5599697,1,1.5971669
405,7,0,.27370808,3.254256,1,1.885024
405,8,0,.29414767,2.0590286,1,1.339471
405,9,0,.76453698,3.069288,1,1.166315
405,10,0,.90701067,3.4812534,1,1.5682846
406,1,0,.075413391,2.4216719,0,.79898793
406,2,0,.41527161,1.9203132,0,.77279073
406,3,0,.48338711,3.85675,0,1.374566
406,4,0,.63402367,3.301971,0,1.0752805
406,5,0,.76841336,2.3596961,0,.68441075
406,6,0,.15151231,5.0615387,1,2.345238
406,7,0,.35797712,2.0086169,1,.99543303
406,8,0,.13630392,1.5850549,1,1.0405225
406,9,0,.59037215,1.5889791,1,.97286022
406,10,0,.33743307,3.2174497,1,1.5749159
407,1,0,.52444649,2.9804509,0,.73602921
407,2,0,.42412296,3.9566035,0,1.8136808
407,3,0,.32978627,3.0610151,0,1.0428154
407,4,0,.67350882,2.6844146,0,1.1566066
407,5,0,.30738854,3.9549782,0,.89763784
407,6,0,.098526426,4.3941717,1,1.4025887
407,7,0,.83680439,3.1713693,1,.68883705
407,8,0,.92398757,2.062624,1,.51370811
407,9,0,.052421726,3.1770895,1,1.3259934
407,10,0,.43902877,2.1199267,1,1.442273
408,1,0,.98610419,2.4481699,0,.74929506
408,2,0,.27097356,3.6174364,0,1.631997
408,3,0,.75417942,4.545804,0,1.360056
408,4,0,.71991771,3.1982257,0,.8828916
408,5,0,.76292729,3.7505164,0,.73906827
408,6,0,.69204408,2.4315989,1,.77410674
408,7,0,.84119534,2.7307744,1,1.88396
408,8,0,.35539815,3.158031,1,1.1894127
408,9,0,.19348967,3.0700254,1,.83675718
408,10,0,.95443326,3.5234494,1,.84093899
409,1,0,.53228647,2.2688067,0,1.0037843
409,2,0,.2247429,3.0815315,0,1.4000449
409,3,0,.47219002,2.922158,0,1.5005448
409,4,0,.50697976,4.3234262,0,2.1345966
409,5,0,.68319714,4.8535075,0,1.3995612
409,6,0,.73803741,3.4822536,1,1.1731911
409,7,0,.24238354,3.0664265,1,1.1579469
409,8,0,.66522592,2.982733,1,.49490094
409,9,0,.01999039,4.0624266,1,2.5304208
409,10,0,.93589568,2.5185196,1,.89697915
410,1,0,.26973051,3.4416826,0,1.5662376
410,2,0,.24990222,3.996294,0,1.0455692
410,3,0,.026125237,2.0105348,0,.36627278
410,4,0,.97340107,3.741776,0,.81974065
410,5,0,.42543384,3.4461563,0,1.4562817
410,6,0,.77825356,3.8861289,1,1.1877474
410,7,0,.42325366,3.0693805,1,.49107119
410,8,0,.35756838,3.4949083,1,.53323865
410,9,0,.63584846,1.9545568,1,.70420456
410,10,0,.39804229,4.3780904,1,2.1564639
411,1,0,.7432763,3.3213046,0,1.3805902
411,2,0,.27986151,4.8717432,0,2.1838927
411,3,0,.60068583,2.27439,0,.60948372
411,4,0,.49107364,3.6915383,0,1.9710159
411,5,0,.52938324,4.63344,0,1.7982295
411,6,0,.15503395,3.2040498,1,.95385122
411,7,0,.77864516,1.2871243,1,1.4130267
411,8,0,.8307876,3.1715446,1,.32428113
411,9,0,.64569294,2.9277408,1,.56394374
411,10,0,.23552898,3.8164902,1,1.0791626
412,1,0,.64804411,2.6756692,0,1.0530432
412,2,0,.0098158494,1.6635876,0,1.1533473
412,3,0,.39107808,2.4503109,0,1.0277172
412,4,0,.25756159,1.1563215,0,.73308736
412,5,0,.74037856,2.3645346,0,.55697936
412,6,0,.63374442,2.7868233,1,1.284162
412,7,0,.29483807,2.2038188,1,.87973493
412,8,0,.84429681,4.3283954,1,1.8007054
412,9,0,.17730825,3.6320693,1,1.7633667
412,10,0,.028372584,2.2195008,1,1.2583615
413,1,0,.56785429,1.3274156,0,.57960922
413,2,0,.27010816,2.6364295,0,1.4552099
413,3,0,.4799937,4.153707,0,1.8918756
413,4,0,.76362991,5.0912018,0,1.5233119
413,5,0,.56965023,3.0430467,0,1.3563621
413,6,0,.094194248,2.3073189,1,1.5359815
413,7,0,.77586478,4.5031242,1,1.6937381
413,8,0,.89957827,2.8068163,1,.65522945
413,9,0,.81226486,1.1334589,1,.77072209
413,10,0,.63599324,1.8950566,1,1.4782658
414,1,0,.066997707,3.4237549,0,1.5298494
414,2,0,.10246962,1.32976,0,.62379497
414,3,0,.86417109,3.1266415,0,.32900053
414,4,0,.044163041,2.5582449,0,1.6961607
414,5,0,.02394882,2.6426744,0,1.5731953
414,6,0,.4139913,3.0957484,1,.7427932
414,7,0,.30208293,2.4227874,1,1.5141438
414,8,0,.3644067,2.5071676,1,1.1551222
414,9,0,.66918397,4.7694283,1,1.7306571
414,10,0,.77618843,.95426732,1,.0083342334
415,1,0,.010840089,1.7716337,0,1.0689218
415,2,0,.71978706,3.2305124,0,1.6267447
415,3,0,.011913294,3.1757822,0,1.587463
415,4,0,.41451633,2.7539921,0,1.0184771
415,5,0,.77100265,2.4040577,0,1.6404917
415,6,0,.057925899,4.338964,1,1.607226
415,7,0,.89351076,.70953614,1,.42124742
415,8,0,.85679364,4.6014729,1,1.6027011
415,9,0,.03983419,2.6751556,1,1.6898721
415,10,0,.87250102,.97552836,1,.68864346
416,1,0,.028768508,2.7826982,0,1.9123455
416,2,0,.34389237,2.957068,0,1.3077394
416,3,0,.4281846,2.5332768,0,1.4877175
416,4,0,.75447416,2.9661539,0,1.221802
416,5,0,.55399591,2.8499355,0,1.3501669
416,6,0,.85241115,3.5796649,1,1.9577185
416,7,0,.43354905,2.9993916,1,1.4468603
416,8,0,.51996124,3.4324577,1,1.842852
416,9,0,.23842998,2.2488263,1,2.1283247
416,10,0,.34408429,3.4836326,1,1.4352111
417,1,0,.50886542,2.1037242,0,.72323692
417,2,0,.68660086,.85819113,0,1.1192516
417,3,0,.86981571,2.1052949,0,.54942614
417,4,0,.6861676,2.6472406,0,.63487476
417,5,0,.076398246,4.7336297,0,1.7808524
417,6,0,.51391572,4.7565527,1,.90434128
417,7,0,.0044194907,2.3002775,1,1.1808597
417,8,0,.48763254,2.9292486,1,1.419549
417,9,0,.71006989,2.2729349,1,.27961549
417,10,0,.75658059,2.1616445,1,1.2967319
418,1,0,.44212699,2.8451607,0,.78133541
418,2,0,.30774695,2.0653741,0,.61402512
418,3,0,.6269834,4.260016,0,1.426477
418,4,0,.059865978,3.6100752,0,1.5694255
418,5,0,.8763752,3.7597272,0,1.7337098
418,6,0,.74230951,4.093204,1,2.0842447
418,7,0,.075507566,2.8006268,1,1.2849848
418,8,0,.81091428,1.9000823,1,.73822004
418,9,0,.12763116,4.2015009,1,1.3268582
418,10,0,.94941217,4.5703874,1,1.7131956
419,1,0,.62783134,3.731319,0,.88042623
419,2,0,.53258985,2.8276837,0,.83757824
419,3,0,.5487693,4.0360231,0,.66010618
419,4,0,.56110102,2.9830387,0,.78337806
419,5,0,.26321259,2.7928367,0,1.943754
419,6,0,.30730051,.76070708,1,.88365692
419,7,0,.7041083,1.3932227,1,.99460924
419,8,0,.71669137,2.1988466,1,.63175362
419,9,0,.91170388,4.0366983,1,1.8011129
419,10,0,.93278521,1.4893757,1,.48599726
420,1,0,.7815097,2.5209484,0,-.0043246192
420,2,0,.25822794,4.1874871,0,2.2760966
420,3,0,.51869816,2.9253969,0,1.5037714
420,4,0,.54069465,4.477849,0,1.3327577
420,5,0,.71098232,2.7631972,0,1.0378803
420,6,0,.18226847,3.3072233,1,1.4969583
420,7,0,.93352163,2.8994458,1,.31470889
420,8,0,.28546134,.95820123,1,.58420664
420,9,0,.3876155,3.0381649,1,.2898865
420,10,0,.63345826,2.665066,1,.79887837
421,1,0,.09367869,1.8805021,0,1.065992
421,2,0,.99780536,3.9525177,0,1.2190937
421,3,0,.54708624,3.0292587,0,.46158719
421,4,0,.48653463,3.002399,0,2.0048113
421,5,0,.79561627,2.5355339,0,.70329994
421,6,0,.68665183,2.829994,1,1.0143237
421,7,0,.76877195,2.006665,1,.57165021
421,8,0,.10693088,2.4719524,1,1.7541579
421,9,0,.63526464,1.9557717,1,.86116523
421,10,0,.99682659,4.3855319,1,1.4702051
422,1,0,.18347445,2.2118366,0,.74418813
422,2,0,.51304877,3.3814313,0,1.3088274
422,3,0,.37008619,2.9707019,0,1.1802068
422,4,0,.63358301,1.8395705,0,.15533963
422,5,0,.94155449,3.3711381,0,1.6428231
422,6,0,.57307571,3.0268521,1,1.3078803
422,7,0,.24574094,2.9855731,1,.43543729
422,8,0,.071009323,3.7899206,1,1.2067798
422,9,0,.93194824,2.7739627,1,.88649756
422,10,0,.62746567,2.6862042,1,1.3694134
423,1,0,.13296273,3.6392126,0,1.1137832
423,2,0,.20580944,2.4044333,0,1.0136206
423,3,0,.85360885,3.0476365,0,1.1524348
423,4,0,.32582933,.77728373,0,1.0831182
423,5,0,.89502347,3.4139912,0,.67644054
423,6,0,.15504222,1.8449929,1,1.2374266
423,7,0,.65241021,3.3753018,1,1.1491176
423,8,0,.90041667,3.7202141,1,.98016775
423,9,0,.47199714,3.3703058,1,1.0832773
423,10,0,.49497235,4.845665,1,2.1606805
424,1,0,.046200182,2.7689357,0,.82569903
424,2,0,.64224833,2.9604557,0,1.3461989
424,3,0,.88896656,3.285289,0,1.0871271
424,4,0,.64312845,2.259207,0,.50300163
424,5,0,.33836061,2.8332369,0,1.3290148
424,6,0,.54688948,3.6262348,1,1.8705413
424,7,0,.190303,3.1726353,1,.71801424
424,8,0,.72235996,2.9779665,1,.97206527
424,9,0,.33111575,3.0412073,1,1.150548
424,10,0,.62116235,3.8122492,1,.14190885
425,1,0,.46550518,3.8572206,0,1.5038484
425,2,0,.22952099,3.3416307,0,1.6848534
425,3,0,.41343576,2.6626127,0,1.530895
425,4,0,.22509523,3.5335944,0,1.1015593
425,5,0,.82847303,2.9168663,0,1.358236
425,6,0,.29012939,2.5502062,1,1.3605154
425,7,0,.30393818,2.3745794,1,.53412479
425,8,0,.6209895,2.8636079,1,.89696431
425,9,0,.72865343,2.4468441,1,.97411364
425,10,0,.73425502,1.9486465,1,.680448
426,1,0,.82197535,2.7108207,0,1.2806014
426,2,0,.88147587,2.2430279,0,.37176085
426,3,0,.82644749,2.0238149,0,.85346138
426,4,0,.018440969,.8083145,0,1.1149502
426,5,0,.22394209,3.1664927,0,1.0207849
426,6,0,.27819523,3.7167015,1,1.6356933
426,7,0,.93898058,3.0882583,1,1.2775415
426,8,0,.094906561,3.2111485,1,2.0585947
426,9,0,.36730713,.21264628,1,.63462621
426,10,0,.94625485,2.3152668,1,.74688637
427,1,0,.29907376,3.1168473,0,1.2582874
427,2,0,.76335311,2.3613286,0,.60225207
427,3,0,.8130036,2.4449773,0,2.0753193
427,4,0,.33862126,.98931998,0,1.2626178
427,5,0,.3779043,5.5828838,0,1.7343907
427,6,0,.83996487,3.9634178,1,1.2085233
427,7,0,.42112169,2.7033758,1,1.7609779
427,8,0,.25057167,2.7202656,1,.81811756
427,9,0,.76859969,3.5992773,1,1.3973893
427,10,0,.62846273,2.2369263,1,.19420739
428,1,0,.89343292,1.803526,0,.17821416
428,2,0,.42776382,5.0273042,0,1.7667104
428,3,0,.10128437,1.8713541,0,1.0617974
428,4,0,.68813121,3.0682442,0,1.2376961
428,5,0,.18503129,3.9259398,0,1.4030036
428,6,0,.77794695,5.2746673,1,2.1367035
428,7,0,.55458277,3.0469768,1,.82428163
428,8,0,.16876595,2.7019789,1,.56619191
428,9,0,.45936909,2.8354077,1,.89750725
428,10,0,.031139007,2.1968861,1,1.9663202
429,1,0,.64475793,3.3934059,0,1.0848287
429,2,0,.062622264,3.5830376,0,1.4593446
429,3,0,.94837588,3.2025461,0,.9102183
429,4,0,.12941095,2.1756268,0,.50060785
429,5,0,.48178393,1.4025515,0,.43242791
429,6,0,.24076974,1.9242896,1,1.571252
429,7,0,.26694524,2.5563946,1,1.0504792
429,8,0,.84955263,4.7119641,1,1.5939841
429,9,0,.55114067,2.2634559,1,1.3365201
429,10,0,.95278972,4.566124,1,1.0984058
430,1,0,.31329635,3.9293845,0,2.3191731
430,2,0,.67394519,3.0497041,0,.88164854
430,3,0,.063819967,2.5030553,0,1.2721496
430,4,0,.66249943,4.336802,0,.90594804
430,5,0,.96198404,1.7922734,0,.23492643
430,6,0,.62970632,4.3795915,1,1.6934091
430,7,0,.80695903,2.3142531,1,1.5262049
430,8,0,.94284844,3.1072149,1,1.1343489
430,9,0,.441367,3.2464836,1,.67029166
430,10,0,.14960918,2.8670349,1,1.8118531
431,1,0,.28512871,1.2501552,0,1.1037135
431,2,0,.27635333,2.4166756,0,.607283
431,3,0,.54455394,2.9636738,0,1.1539443
431,4,0,.12395595,3.3215811,0,2.0734582
431,5,0,.97609651,2.5508115,0,.68075198
431,6,0,.52195925,2.843015,1,.64432758
431,7,0,.28013378,3.4859371,1,2.0149298
431,8,0,.14239529,2.5996189,1,1.3384515
431,9,0,.10340223,2.5831747,1,.98482996
431,10,0,.68567324,4.3312111,1,1.2579535
432,1,0,.45780662,2.2980649,0,.93621719
432,2,0,.077488564,4.2371826,0,2.1876473
432,3,0,.26817781,3.6192322,0,2.1794472
432,4,0,.39806917,4.3876276,0,1.3984932
432,5,0,.17526281,3.4930277,0,1.1936882
432,6,0,.055003379,3.8666086,1,.68460089
432,7,0,.88651359,4.5713987,1,1.0123175
432,8,0,.18428035,3.1774263,1,1.1718696
432,9,0,.88786322,2.2776914,1,.82780075
432,10,0,.75603002,2.70522,1,.558218
433,1,0,.62759703,2.3827746,0,1.8882517
433,2,0,.37108335,2.3927813,0,.57151252
433,3,0,.58063716,2.8478763,0,.68689835
433,4,0,.39155859,2.5747387,0,.93310666
433,5,0,.7545892,3.818444,0,1.706807
433,6,0,.0030546878,1.7307749,1,.64214182
433,7,0,.61693019,2.2669935,1,.45650771
433,8,0,.31778929,3.0882008,1,1.8337145
433,9,0,.65616834,2.5161698,1,.33907074
433,10,0,.28052413,3.0417976,1,1.4734665
434,1,0,.57622921,3.0736723,0,.87932152
434,2,0,.48655888,-.017545117,0,-.013931809
434,3,0,.10544452,2.2725918,0,1.5371884
434,4,0,.84036732,3.4272051,0,.83840811
434,5,0,.95968121,3.4610579,0,1.4463505
434,6,0,.42940804,3.1051793,1,1.2713366
434,7,0,.50685233,3.3709106,1,.61000562
434,8,0,.34976253,1.7415143,1,.999331
434,9,0,.25233671,2.3615031,1,.53257942
434,10,0,.99796253,3.1077154,1,1.0117607
435,1,0,.94185984,3.9751074,0,1.2362244
435,2,0,.66462809,2.3425012,0,.70947266
435,3,0,.26893842,1.7532958,0,.36290717
435,4,0,.70434743,2.4731212,0,.94498789
435,5,0,.68924499,3.3612068,0,.69245887
435,6,0,.31001544,2.0308051,1,1.3595636
435,7,0,.022482794,3.0900307,1,.92053741
435,8,0,.44371769,2.8630342,1,.6818381
435,9,0,.46690652,5.1198716,1,1.8059266
435,10,0,.89483702,.83748716,1,.11437517
436,1,0,.52022952,2.4740877,0,.29175752
436,2,0,.65655762,2.8538346,0,.74571741
436,3,0,.23854481,3.1745894,0,1.1682504
436,4,0,.052608799,2.4703209,0,1.3295821
436,5,0,.44617522,1.4331529,0,1.1505949
436,6,0,.12056433,4.4527307,1,2.1323628
436,7,0,.36269018,2.1430545,1,.19094706
436,8,0,.74085718,3.3899286,1,1.0103545
436,9,0,.69754314,1.5256127,1,.71650684
436,10,0,.62846619,4.0799627,1,1.2003497
437,1,0,.20186011,4.4649987,0,1.3397433
437,2,0,.60478771,4.9943423,0,1.2801149
437,3,0,.20544782,3.0851734,0,.82361418
437,4,0,.23894431,4.1702933,0,2.3079598
437,5,0,.037839845,3.6351476,0,1.4584775
437,6,0,.27021071,2.8601379,1,.73799562
437,7,0,.92948323,4.3595257,1,1.491388
437,8,0,.82455254,3.8237193,1,.85278684
437,9,0,.040877283,3.1372263,1,1.1397283
437,10,0,.12505423,4.6737394,1,1.8065817
438,1,0,.88083279,3.3700826,0,.5968253
438,2,0,.42299977,1.5211323,0,.78562397
438,3,0,.48362482,3.6553633,0,1.1792772
438,4,0,.69344091,2.210856,0,.53692812
438,5,0,.43793282,3.5632522,0,1.5287865
438,6,0,.84472841,2.7389085,1,1.0064059
438,7,0,.26947463,3.9923413,1,2.1744807
438,8,0,.19119561,2.0249548,1,1.5540462
438,9,0,.85408068,2.0101981,1,.29364285
438,10,0,.52925551,3.1618445,1,1.0736122
439,1,0,.038848888,1.9925063,0,.61816967
439,2,0,.75437713,1.7859235,0,1.0492605
439,3,0,.5506705,3.3067584,0,1.4432915
439,4,0,.58452207,2.6630325,0,.59031874
439,5,0,.31708747,2.0214117,0,1.4273882
439,6,0,.49226809,4.3469486,1,2.3050117
439,7,0,.94039112,.30588028,1,-.58509225
439,8,0,.58709437,3.203341,1,1.2826449
439,9,0,.35504544,.47194809,1,.2113868
439,10,0,.41198158,3.2980566,1,1.7394478
440,1,0,.62421006,3.2699223,0,.59598225
440,2,0,.5150581,4.1831326,0,2.5337431
440,3,0,.18630706,2.7462144,0,1.1875269
440,4,0,.058296148,3.1216702,0,1.7611642
440,5,0,.49462986,3.817683,0,1.5793198
440,6,0,.06162579,1.1062936,1,.67964959
440,7,0,.57521349,3.3854265,1,1.3067975
440,8,0,.09015476,2.1724904,1,1.022072
440,9,0,.089900337,3.9645288,1,1.0033089
440,10,0,.60848475,2.0297441,1,1.2998767
441,1,0,.62675965,2.5847116,0,.59836334
441,2,0,.082327224,2.753927,0,1.1618338
441,3,0,.079592787,4.3281026,0,1.4506797
441,4,0,.22293766,3.7566311,0,.98295152
441,5,0,.39573422,2.483155,0,.87915993
